Tweet_date,Tweet_time,Tweet_City,Tweet_Country,Tweet_account,Retweet_count,Tweet_Text,Sentiment Score,Polarity
4/13/2020, 7:09,Washington DC,USA,Aklers,261,unprecedented battle healthcare communitiesnnsadly heat,0.6,positive
4/13/2020, 7:15,NA,NA,dawg_lb,69,addict vulnerable quarantine explain,-0.5,negative
4/13/2020, 7:18,NA,NA,dawg_lb,69,addict vulnerable quarantine ni explain,-0.5,negative
4/13/2020, 7:21,NA,Canada,Manitowan,24,small gesture essential postal worker safe pandemic,0.083,positive
4/13/2020, 7:31,New York,USA,DoodlerRubin,0,rome burn,0,neutral
4/13/2020, 7:36,New York,USA,DoodlerRubin,0,rome burn,0,neutral
4/13/2020, 7:44,West Hollywood,USA,DavidRaeCFP,1,soothe law wealth investing ovid pandemicvia,0,neutral
4/13/2020, 7:46,West Palm Beach,USA,PandoraSpocksWP,2,to tmos ttp tcozyui mp,0,neutral
4/13/2020, 7:46,Westchester County,USA,jessect6,5,ventilator hospital bed tito dancing hospital worker pandemic promised,0,neutral
4/13/2020, 7:51,Western Hemisphere,USA,PMLorber,4,extra weight putting quarantine kinda college freshman inheres,0,neutral
4/13/2020, 7:53,Florida,USA,smmarrujo,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 7:59,Woodbridge,UK,duckwhacker,0,yeah hoarding panic nice job,0.6,positive
4/13/2020, 8:01,NA,NA,llogicals,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/13/2020, 8:04,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la tetras,0,neutral
4/13/2020, 8:11,NA,NA,MDLZ,0,message private con el de barra echo de caducida,0,neutral
4/13/2020, 8:23,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la,0,neutral
4/13/2020, 8:25,NA,NA,MDLZ,0,send  barcode date letter number follow,0,neutral
4/13/2020, 8:34,NA,NA,MDLZ,0,send  contact detail date letter number,0,neutral
4/13/2020, 8:37,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la tetras sigue ayudaremos,0,neutral
4/13/2020, 8:37,NA,NA,MDLZ,0,terry chocolate longer manufactured case recommend,0,neutral
4/13/2020, 8:44,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la tetras,0,neutral
4/13/2020, 8:54,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la tetras,0,neutral
4/13/2020, 8:56,NA,NA,MDLZ,0,message private con el de barra echo de caducidad la tetras,0,neutral
4/13/2020, 8:59,NA,NA,MDLZ,0,experience into detail issue,0,neutral
4/13/2020, 9:06,NA,NA,MDLZ,3,amp company coming mobilize funding ovid education amp protection activity,0,neutral
4/13/2020, 9:22,NA,NA,MDLZ,0,send  barcode date letter number follow,0,neutral
4/13/2020, 9:41,NA,NA,MDLZ,0,lamentamos saber eso message private con su consult gracias,0,neutral
4/13/2020, 9:42,NA,NA,I_m_Peach_Mint,360,stopping flight wearing mask screening airport type test,0,neutral
4/13/2020, 9:43,Wyoming,USA,KristyJwyo,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/13/2020, 9:43,South Dakota,USA,james_jr86,0,book writes pandemic top list,0.5,positive
4/13/2020, 9:49,Fiji,USA,octopusresortfj,36,sky world ready travel,0.2,positive
4/13/2020, 9:51,NY,USA,luchagato,0,yeah dealbreaker watch show anymore clear conscience,0.1,positive
4/13/2020, 9:52,York County,USA,ExploreYorkPA,0,wine beer spirit york county practicing safe social distancing,0.267,positive
4/13/2020, 9:57,NA,NA,jimsfoto,3618,peter navarro defended trump ainistration pandemic response cbs sunday night angrily halle,-0.5,negative
4/13/2020, 9:59,Dubai,UAE,mjl3_anne,42,coronavirus vaccine candidate clinical testing phase,0,neutral
4/14/2020, 0:05,NA,UK,gravese09,48,coronavirus contagious previously thought cdc study show,-0.167,negative
4/14/2020, 0:19,NA,UK,gravese09,48,coronavirus contagious previously thought cdc study,-0.167,negative
4/14/2020, 0:20,NA,UK,gravese09,48,coronavirus contagious previously thought cdc study show,-0.167,negative
4/14/2020, 0:37,NA,NA,OilersRmyTeam,53,country pandemic country hilarious dr tam giggle spain,0.5,positive
4/14/2020, 0:40, Manitoba,Canada,Justmemarie2,21,antibody test leave quarantine other social medium channel ttp coq,-0.046,negative
4/14/2020, 0:44, New England East Coast ,USA,livingonthebay,2,wet market breeding ground disease horrible fate animal,-0.55,negative
4/14/2020, 0:45,NA,NA,MommyPowers,29,saddened travel,0,neutral
4/14/2020, 0:45,NA,NA,Ethical_Ethyl,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 0:47,NA,NA,Ethical_Ethyl,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 0:51,NA,NA,WMDASHRAF,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/14/2020, 1:00,NA,NA,FuYun14,449,prolonged intermittent social distancing important,0.217,positive
4/14/2020, 1:00,NA,NA,Sunset_USA,0,case science saysnnstop eating,0,neutral
4/14/2020, 1:03,NA,NA,Sunset_USA,0,case science saysnnstop eating,0,neutral
4/14/2020, 1:04,NA,NA,Sunset_USA,1,case science saysnnstop eating,0,neutral
4/14/2020, 1:07,NA,NA,Sunset_USA,1,case science saysnnstop eating,0,neutral
4/14/2020, 1:30,NA,NA,Sunset_USA,0,eating bat bad ideannthe presence,-0.7,negative
4/14/2020, 1:32,NA,NA,Sunset_USA,0,eating bat bad ideannthe presence,-0.7,negative
4/14/2020, 1:33,NA,NA,shuklabn75,3266,breaking president cut funding permitting flight china parry,0,neutral
4/14/2020, 1:41,NA,NA,Manthan15252560,84,woman welfare society yingkiong upper siang affiliate arunachal pradesh woman welfare society transporting food,0,neutral
4/14/2020, 1:59,NA,NA,tamindo3,2005,remember stay true hero pandemic number series artist casey st,0.35,positive
4/14/2020, 10:00,NA,NA,aethersee,1829,brought back american stranded overseas transportation shall,0,neutral
4/14/2020, 10:02,NA,NA,Chiepurupuru,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 10:10,NA,NA,ZaynabbUnagi,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/14/2020, 10:14,NA,NA,UmerkhalidS,1916,alhamdulillah major breakthrough fight researcher dow university health science,0.063,positive
4/14/2020, 10:17,Istanbul,Turkey,ozgebulurr,0,birthday cake,0,neutral
4/14/2020, 10:18,Istanbul,Turkey,josephalafac,44,broadband internet connection increasingly important recent week pandemic rel,0.2,positive
4/14/2020, 10:20,NA,NA,86yogaflame,0,had babies fight lost em,0,neutral
4/14/2020, 10:32,NA,NA,Terry721831,0,nan,0,neutral
4/14/2020, 10:35,NA,NA,Terry721831,0,nan,0,neutral
4/14/2020, 10:36,NA,NA,Terry721831,0,nan,0,neutral
4/14/2020, 10:37,NA,NA,DBattistella,1,joseph brant hospital safe place forcing asymptomatic healthcare worker test,0.5,positive
4/14/2020, 10:39,NA,USA,Michelem1998,15,hmmm fred cnn claiming severe quarantined basement amp tra,0,neutral
4/14/2020, 10:47,NA,NA,Thepakeeza1,763,emotional thing quarantine time god save,0,neutral
4/14/2020, 11:01,NA,NA,BlueFox62304134,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 11:02,Accra,Ghana,Biibi_Official,87,government infinite wisdom held concert launch app pandemic normal,0.15,positive
4/14/2020, 11:08,NA,NA,fmtoday,1,pandemic impact bigger economic shock financial crisis world war,0.067,positive
4/14/2020, 11:13,NA,NA,MatthewDiener,18,introducing healthequip app deliver front line download,0,neutral
4/14/2020, 11:14,NA,NA,theathbar,0,wisconsin shitty vote global pandemic,0,neutral
4/14/2020, 11:14,NA,NA,theathbar,0,wisconsin shitty vote global pandemic,0,neutral
4/14/2020, 11:17,Alaska,USA,MaryandBessie,153,truckdelivery driver groceryfood worker caring loved amp keeping safe folk,0.6,positive
4/14/2020, 11:20,NA,NA,CanadainAlbania,104,stay grocery store,0,neutral
4/14/2020, 11:21,NY,USA,sayori_argyle,405,pandemic teach key lesson inthe health person world matter day,0,neutral
4/14/2020, 11:23,NA,NA,Fmetaoui,63,african china suffered forced eviction arbitrary quarantine mass test face discriminate,-0.133,negative
4/14/2020, 11:27,NA,Australia,rjstrikers,8,decrease environmental protection due coronavirus pandemic data national institute show,-0.125,negative
4/14/2020, 11:29,NA,NA,kalliope8,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 11:44,California,USA,isaaneaholelei,3443,stay home combat amp protect vulnerable amp front line pandemic,-0.5,negative
4/14/2020, 11:48,NA,USA,MehmetO33440789,1,extended warranty tideline launched free online booking initiative counter pandemic,0.4,positive
4/14/2020, 11:50,Arizona,USA,wildbambi,48,coronavirus contagious previously thought cdc study show,-0.167,negative
4/14/2020, 11:52,Arizona,USA,enlightnup,1,deserved job stop pandemic happen happened lied,0,neutral
4/14/2020, 11:53,Arizona,USA,kristabellerina,2,offering pro bono hour accessibility consultation ovid related resource,0,neutral
4/14/2020, 11:59,Arizona,USA,mdtoorder,399,cutting funding midst pandemic disastrous,-0.65,negative
4/14/2020, 12:00,Arizona,USA,WayneLehtinen,1144,pres trump halt funding world health organization review action pandemic underway,0.1,positive
4/14/2020, 12:02,Arizona,USA,NewsomSenior,153,truckdelivery driver groceryfood worker caring loved amp keeping safe folk,0.6,positive
4/14/2020, 12:04,Asansol,India,DRAVISHEK1,135,chinese allowed innsupermarkets australia so started ttp,0,neutral
4/14/2020, 12:04,Asansol,India,DrAvishek,135,chinese allowed innsupermarkets australia so started ttp,0,neutral
4/14/2020, 12:05,NA,NA,carolgalusha,0,shed light stock,0.4,positive
4/14/2020, 12:09,NA,NA,seashorewoman,1829,brought back american stranded overseas transportation shall,0,neutral
4/14/2020, 12:19,Atlanta,USA,the_coffeegirl,6,gov burun north dakota issued stateside shelter place mandate calling resident north dak,0,neutral
4/14/2020, 12:20,Atlanta,USA,the_coffeegirl,8,governor herbert issue mandatory shelter place order utah calling resident utah,0,neutral
4/14/2020, 12:26,Atlanta,USA,the_coffeegirl,21,gov ricketts nebraska issued stateside shelter place mandate calling resident nebraska,0,neutral
4/14/2020, 12:29,Atlanta,USA,AtlPartyCrasher,2,trump put travel ban place halt travel china thousand chinese people travelled chin,0,neutral
4/14/2020, 12:36,Atlanta,USA,AtlPartyCrasher,2,trump put travel ban place halt travel china thousand chinese people travelled chin,0,neutral
4/14/2020, 12:36,Atlanta,USA,desota,0,market backwardation fed trillion ttp codec imro etc ttp to lbfenm,0,neutral
4/14/2020, 12:39,Atlanta,USA,desota,0,market backwardation fed trillion ttp codec imro etc ttp to lbfenm,0,neutral
4/14/2020, 12:42,Atlanta,USA,benscitech,13,urgency international cooperation pandemic emphasized statement released today science,0,neutral
4/14/2020, 12:47,NA,NA,zoridae,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 12:49,Pune,India,ShrikantDhobe,80,breaking president cut funding permitting flight china pa,0,neutral
4/14/2020, 12:59,Texas,USA,NInstigat,1,keeping,0,neutral
4/14/2020, 12:59,Texas,USA,NInstigat,1,keeping,0,neutral
4/14/2020, 13:00,Texas,USA,NInstigat,1,keeping,0,neutral
4/14/2020, 13:01,Texas,USA,NInstigat,1,keeping,0,neutral
4/14/2020, 13:04,NA,Australia,TroyCramp69,16,nan,0,neutral
4/14/2020, 13:05,NA,NA,PolymerouG,48,coronavirus contagious previously thought cdc study show,-0.167,negative
4/14/2020, 13:05,NA,India,shahid_rehmani6,167,hoarding amp smuggling challenge faced pakistan pandemic to combat severe ordinance,0,neutral
4/14/2020, 13:07,Baltimore,USA,Akido37,449,prolonged intermittent social distancing important,0.217,positive
4/14/2020, 13:07,Bangkok,Thailand,yigitulubel,47,ovid pandemic end biologist explains ttp tcosxgopch px ttp tcoqvnx ok,0.5,positive
4/14/2020, 13:07,Basel,Switzerland,Novartis,0,contact local office phone click,0,neutral
4/14/2020, 13:08,Beijing,China,eeeejjjaaaa,19,combat amp nn support them call,0,neutral
4/14/2020, 13:08,Beijing,China,HASAN7077,0,daily update april corona case death recovered,0,neutral
4/14/2020, 13:10,CA,USA,mamajlove1,1,support company contributing crowdfunding campaign,0,neutral
4/14/2020, 13:11,CA,USA,mariakzurek,19,work impacted work min,0,neutral
4/14/2020, 13:19,Berlin,Germany,femtech_,2,proud woman fact leading nnexcell,0.8,positive
4/14/2020, 13:21,Berlin,Germany,HashemGhaili,22,zealand succeed fight ovid,0,neutral
4/14/2020, 13:22,Berlin,Germany,HashemGhaili,48,coronavirus contagious previously thought cdc study show,-0.167,negative
4/14/2020, 13:24,Berlin,Germany,Ruptly,24,announces halt funding pandemic response,0,neutral
4/14/2020, 13:28,Bhubaneshwar,India,jagadishagain,107,travel history patientsncase amp contact tracing follow action ttp,0.1,positive
4/14/2020, 13:29,NA,NA,AguaYRoca,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 13:29,Alabama,USA,Jeanannlarson,5,privilege donating box lunch today healthcare professional eve,0.1,positive
4/14/2020, 13:32,NA,NA,Avishek_music,0,sleep place atm today supermarket weekly grocery su,0,neutral
4/14/2020, 13:32,NA,NA,Antonio53298349,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 13:33,Boston,USA,Karynregal,0,nichols,0,neutral
4/14/2020, 13:34,Boston,USA,Karynregal,0,nichols,0,neutral
4/14/2020, 13:34,Boston,USA,acorio,0,marketing manager share staying productive positive sane tiny apart,0.114,positive
4/14/2020, 13:34,Boston,USA,DaleMC_BPC,0,rt adorno marketing manager devonclarkee share staying productive positive sane,0.227,positive
4/14/2020, 13:34,Boston,USA,thugdruggist,376,trump act withholding fund pandemic colossal crime humanity psychopath,0.3,positive
4/14/2020, 13:35,Boston,USA,AmyBirenbaum,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 13:37,Boston,USA,AmyBirenbaum,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 13:40,Colorado,USA,PlanetCarah,0,telehealth story video healthcare patient provider working feat,0,neutral
4/14/2020, 13:42,Bourgogne,France,LuckBly,2005,remember stay true hero pandemic number series artist casey st,0.35,positive
4/14/2020, 13:45,Ontario,Canada,kashif416786049,102,chief minister kp mahmood khan visited quarantine centre isolation unit review arrangement made,0,neutral
4/14/2020, 13:45,Manitoba,Canada,thecuda81,0,columbia house making killing,0,neutral
4/14/2020, 13:46,NA,Brazil,rodrigo_alm_oli,722,comparing projection ttp tcozmkuq sung reported data ovid tracking ttp to dvr nl,0,neutral
4/14/2020, 13:49,Brisbane,Australia,RuthIsWriting,1,live animal wet market nec yep operating,0.018,positive
4/14/2020, 13:50,Brisbane,USA,DrNair2,32,rainbow mauritius islandnadd bucket list ovid,0,neutral
4/14/2020, 13:50,England,UK,bruce37643893,22,year pandemic embassy official warned washington visited research fact,0,neutral
4/14/2020, 13:52,England,UK,bruce37643893,22,year pandemic embassy official warned washington visited research fact,0,neutral
4/14/2020, 13:54,New York,USA,2Ugly4DaOrgy,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 13:55,New York,USA,2Ugly4DaOrgy,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 13:55,New York,USA,MAGA4EVERY1,0,imagine originating amp,0,neutral
4/14/2020, 14:02,New York,USA,markpoloncarz,29,erie county total number death pandemic risen ttp tcopnrkqy dk,0,neutral
4/14/2020, 14:07,New York,USA,wnydragon,29,received sad news erie county total number death pandemic risen,-0.25,negative
4/14/2020, 14:18,Burlington,USA,JaniceKetterha2,339,fact defending pandemic genocide trump rationalizing committing genocide,0,neutral
4/14/2020, 14:18,Burlington,USA,JaniceKetterha2,339,fact defending pandemic genocide trump rationalizing committing genocide,0,neutral
4/14/2020, 14:20,Calgary,Canada,harshparmar89,12,east west culprit nin view pandemic mla sandra decide boundaries today,0,neutral
4/14/2020, 14:23,California,USA,OBrianRich,377,impact economy poverty amp healthcare hard sustain future modify,-0.146,negative
4/14/2020, 14:24,California,USA,richardweiner,16,experience quarantinennow day counting episode bubble,0,neutral
4/14/2020, 14:24,California,USA,richardweiner,51,exclusive million american launched,0,neutral
4/14/2020, 14:27,California,USA,astar4romthesea,1,social distancing effective incorrectly mask healthcare worker mask,0.317,positive
4/14/2020, 14:37,California,USA,__Jims,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 14:37,California,USA,__Jims,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 14:48,California,USA,CornbreadWisdom,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/14/2020, 14:48,California,USA,CornbreadWisdom,433,hagen mcdowell china unleashes pandemic cut back production protective gear ppe,0,neutral
4/14/2020, 14:50,California,USA,idacalipatriot,9,chinese catch quarantine violator put ttp tcombyxdja hg,0,neutral
4/14/2020, 14:53,California,USA,RatchetTimeTags,3,protect wearing mask ttp coq cmmbypci,0,neutral
4/14/2020, 15:00,California,USA,ImCamilleCannon,0,protecting californian science guide making decision wh,0,neutral
4/14/2020, 15:00,California,USA,n_murashova,0,wall love wall due ttp toe wwlkcvvc,0.188,positive
4/14/2020, 15:00,California,USA,Michaelspiderb1,1829,brought back american stranded overseas transportation shall,0,neutral
4/14/2020, 15:07,California,USA,LadyJudi,126,pandemic exposing racial inequality tearing community launch,0,neutral
4/14/2020, 15:11,California,USA,Patrici48911220,405,pandemic teach key lesson inthe health person world matter day,0,neutral
4/14/2020, 15:12,California,USA,JasonMarti,14,zoom hack cybersecurity working home pro cis steve tcherchian recently interviewed,0,neutral
4/14/2020, 15:17,NA,Canada,BrotherSamul,0,make remember originated,0,neutral
4/14/2020, 15:17,NA,Canada,BrotherSamul,0,make remember originated,0,neutral
4/14/2020, 15:17,NA,Canada,Rod_Dow,6,maintain professional network cultivate relationship social distancing share,0.067,positive
4/14/2020, 15:18,NA,Canada,soreabg,1,great funny video important information,0.483,positive
4/14/2020, 15:19,NA,Canada,TWood05938644,1816,kidding chief world health organization medium briefing pandemic join lady gaga ra,0,neutral
4/14/2020, 15:21,NA,Canada,JOJO8594,231,att wisconsinndont call hero treat hero paid sick time,-0.714,negative
4/14/2020, 15:26,NA,Canada,Crazyscubadiver,53,country pandemic country hilarious dr tam giggle spain,0.5,positive
4/14/2020, 15:26,NA,Canada,MM47821446,25,news ttp too llqrsoyv,0,neutral
4/14/2020, 15:30,NA,Canada,ROGERStvDurham,11,quick reminder unwell stay home amp isolate condition worsens call doc emergency,0.333,positive
4/14/2020, 15:35,NA,Canada,MrWilly30985231,53,country pandemic country hilarious dr tam giggle spain,0.5,positive
4/14/2020, 15:36,Indianapolis,Canada,MarkECraft,2,microsoft video chat technology changing hospital fight coronavirus ttp,0,neutral
4/14/2020, 15:38,Florida,Canada,BellCbell33618,1144,pres trump halt funding world health organization review action pandemic underway,0.1,positive
4/14/2020, 15:39,Catalonia,Spain,LluisBurillo,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 15:41,Charleston,USA,dmonroe921,0,america healthcare advice tweet,0,neutral
4/14/2020, 15:42,Chicago,USA,sportsfan926,3,protect wearing mask ttp coq cmmbypci,0,neutral
4/14/2020, 15:44,NA,NA,Papa_Bear_Paul,350,action halt travel china slow spread wrong amp calle,-0.233,negative
4/14/2020, 15:44,Chihuahua,Mexico,rubyanchondo_,296,sergey prokopchuk amp looms creative ttp tcoocwdrotiml,0.5,positive
4/14/2020, 15:45,NA,Chile,aureumhood,3164,shawn performing world broadcast support amp healthcare worker,0,neutral
4/14/2020, 15:47,California,USA,IsabelArmenta_,3164,shawn performing world broadcast support amp healthcare worker,0,neutral
4/14/2020, 15:57,Mirzapur,India,shivMirzapur,3266,breaking president cut funding permitting flight china parry,0,neutral
4/14/2020, 15:59,Cincinnati,USA,PhotographyET,0,survived nn,0,neutral
4/14/2020, 16:00,NA,NA,fibolin,0,bigger worldwide specialist infect,0,neutral
4/14/2020, 16:01,NA,NA,fibolin,0,hidden secret affect beijing china town,-0.283,negative
4/14/2020, 16:01,NA,NA,fibolin,0,hidden secret affect beijing china town,-0.283,negative
4/14/2020, 16:02,Ohio,USA,readonthebeach,322,pandemic cutting sema funding earthquake nw hurricane,-0.6,negative
4/14/2020, 16:03,Colombia,USA,Geovannygallego,49,finallynnheres pandemic repo video,0,neutral
4/14/2020, 16:08,Colorado,USA,PaulcharmanPaul,2005,remember stay true hero pandemic number series artist casey st,0.35,positive
4/14/2020, 16:14,Colorado,USA,The_Crew_Cares,0,letter ceo communication isolation important,0.4,positive
4/14/2020, 16:14,Colorado,USA,The_Crew_Cares,0,letter ceo communication isolation important,0.4,positive
4/14/2020, 16:16,Cork,Ireland,pure_cork,4,sun set day day closer reopening,0,neutral
4/14/2020, 16:21,"Cork, Ireland",Ireland,evan_donovan1,4,sun set day day closer reopening,0,neutral
4/14/2020, 16:21,NA,NA,BarrhavenW,53,country pandemic country hilarious dr tam giggle spain,0.5,positive
4/14/2020, 16:21,British Columbia,Canada,10752dayFM,0,ovid pandemic continues sweep globe confirmed case bc tuesday april,0.4,positive
4/14/2020, 16:23,Texas,USA,kimmyy1960,7,dr paul casey common cold ttp tcoyedynyi r,-0.45,negative
4/14/2020, 16:23,Texas,USA,kimmyy1960,7,dr paul casey common coldnnhttps,-0.3,negative
4/14/2020, 16:25,Danzig,Poland,NotRealAsgeirr,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 16:31,Danzig,Poland,NotRealAsgeirr,99,anarchotyranny nnlawabiding american asked quarantine devotion open bordersfear called rac,0,neutral
4/14/2020, 16:35,NA,NA,inky_mark,53,country pandemic country hilarious dr tam giggle spain,0.5,positive
4/14/2020, 16:41,Ohio,USA,Jayne720,171,president trump spelled live world health org clubbed deeper early,0.118,positive
4/14/2020, 16:42,Delhi,India,kamalkapoor049,8,chinese allowed innsupermarkets australia so started ttp,0,neutral
4/14/2020, 16:43,Denver,USA,RachelFrankMD,0,social distancing,0.033,positive
4/14/2020, 16:43,Iowa,USA,IowaSOS,1,iowa business organization stepping pandemic,0,neutral
4/14/2020, 16:44,NA,NA,Ignacio7R,1829,brought back american stranded overseas transportation shall,0,neutral
4/14/2020, 16:46,Detroit,USA,Itnevergoesout,3618,peter navarro defended trump ainistration pandemic response cbs sunday night angrily halle,-0.5,negative
4/14/2020, 16:51,NA,Germany,adila799,1,origin facts wan,-0.2,negative
4/14/2020, 16:53,NA,NA,PMgeezer,11,citizen told lost pandemic prepared accept million unemployed mi,0,neutral
4/14/2020, 16:54,NA,NA,PMgeezer,11,citizen told lost pandemic prepared accept million unemployed mi,0,neutral
4/14/2020, 16:57,Nebraska,USA,HealthDouglasCo,5,douglassarpy win open serve ovid financially impacted pandemic plea,0.267,positive
4/14/2020, 16:57,Dubai,UAE,EmiratesSupport,0,abhinavncan send  handlenwe email address booking,0,neutral
4/14/2020, 17:01,Dubai,UAE,EmiratesSupport,0,mohammed check cabin baggage allowance including total dimension allowed,0,neutral
4/14/2020, 17:01,Dubai,UAE,EmiratesSupport,0,assay contact travel agency check option  link,0,neutral
4/14/2020, 17:04,Dubai,UAE,EmiratesSupport,0,safra  full email address travel datesroute check,0.35,positive
4/14/2020, 17:05,Dubai,UAE,EmiratesSupport,0,say replied ,0,neutral
4/14/2020, 17:08,Dubai,UAE,EmiratesSupport,0,victoria replied ,0,neutral
4/14/2020, 17:12,Dubai,UAE,EmiratesSupport,0,were option venice shanghai st,0,neutral
4/14/2020, 17:16,Dubai,UAE,EmiratesSupport,0,jai replied ,0,neutral
4/14/2020, 17:17,Dubai,UAE,EmiratesSupport,0,ahmed check emirate skycargo cargo option solution,0,neutral
4/14/2020, 17:20,Dubai,UAE,EmiratesSupport,0,doug beijing guangzhou shanghai hongkong bali jakarta osaka tokyo phnom pen,0,neutral
4/14/2020, 17:20,Dubai,UAE,EmiratesSupport,1,ticket issued travel agency case contact,0,neutral
4/14/2020, 17:24,Dubai,UAE,EmiratesSupport,0,ronald  ticket number full amp email address link guide,0.35,positive
4/14/2020, 17:25,Dubai,UAE,EmiratesSupport,0,neal ,0,neutral
4/14/2020, 17:25,Dubai,UAE,EmiratesSupport,0,nan,0,neutral
4/14/2020, 17:27,Dubai,UAE,EmiratesSupport,0,meet replied ,0,neutral
4/14/2020, 17:28,Dubai,UAE,EmiratesSupport,0,manipushpak replied ,0,neutral
4/14/2020, 17:29,Dubai,UAE,EmiratesSupport,0,adit replied ,0,neutral
4/14/2020, 17:29,Dubai,UAE,EmiratesSupport,0,flight suspended uae government directive check,0,neutral
4/14/2020, 17:29,Dubai,UAE,EmiratesSupport,0,check option offering call,0,neutral
4/14/2020, 17:29,Dubai,UAE,EmiratesSupport,0,visual  ticket number email address issue,0,neutral
4/14/2020, 17:30,Dubai,UAE,EmiratesSupport,0,marie due current situation relating ovid experiencing severe delay process,-0.063,negative
4/14/2020, 17:32,Dubai,UAE,EmiratesSupport,0,daniel replied ,0,neutral
4/14/2020, 17:33,Dubai,UAE,EmiratesSupport,0,tom replied ,0,neutral
4/14/2020, 17:33,Dubai,UAE,EmiratesSupport,0,bingebala issued ticket travel agency discus booking,0,neutral
4/14/2020, 17:35,Dubai,UAE,EmiratesSupport,0,into issued ticket travel agency discus booking,0,neutral
4/14/2020, 17:40,Dubai,UAE,EmiratesSupport,0,carla check  ticket number email address,0,neutral
4/14/2020, 17:45,Dubai,UAE,EmiratesSupport,0,jo replied ,0,neutral
4/14/2020, 17:46,Dubai,UAE,EmiratesSupport,0,hear  full booking reference email address hav,0.35,positive
4/14/2020, 17:52,Dubai,UAE,EmiratesSupport,1,john replied  check,0,neutral
4/14/2020, 17:55,Dubai,UAE,EmiratesSupport,0,joanne  booking reference email address,0,neutral
4/14/2020, 17:59,Dubai,UAE,EmiratesSupport,1,hui replied thanks,0.2,positive
4/14/2020, 18:03,Dubai,UAE,EmiratesSupport,0,husak flight suspended uae government directive check trade,0,neutral
4/14/2020, 18:03,Dubai,UAE,EmiratesSupport,0,katie ,0,neutral
4/14/2020, 18:05,Dubai,UAE,EmiratesSupport,0,alavudeen replied ,0,neutral
4/14/2020, 18:05,Dubai,UAE,EmiratesSupport,0,matt due current situation relating ovid experiencing severe delay proc,-0.063,negative
4/14/2020, 18:08,Dubai,UAE,EmiratesSupport,0,ahem call booking request,0,neutral
4/14/2020, 18:08,Dubai,UAE,EmiratesSupport,0,booked travel agency doull contact agent check option,0,neutral
4/14/2020, 18:09,Dubai,UAE,EmiratesSupport,0,and moment due operate york starting st june nif,-0.063,negative
4/14/2020, 18:11,Dubai,UAE,EmiratesSupport,0,tom  check,0,neutral
4/14/2020, 18:12,Dubai,UAE,EmiratesSupport,0,feel free  full booking reference email address guide,0.375,positive
4/14/2020, 18:15,Dubai,UAE,EmiratesSupport,0,mike  booking reference email address,0,neutral
4/14/2020, 18:16,Dubai,UAE,EmiratesSupport,0,travel agency support unit,0,neutral
4/14/2020, 18:17,Dubai,UAE,EmiratesSupport,0,teen ticket issued travel agency contact refund,0,neutral
4/14/2020, 18:18,Dubai,UAE,EmiratesSupport,0,fiona wed suggest eye travel update,0,neutral
4/14/2020, 18:18,Dubai,UAE,EmiratesSupport,0,unit recommend delete booking reference tweet protect privacy,0,neutral
4/14/2020, 18:22,Dubai,UAE,EmiratesSupport,0,priyansu contact travel agency check option travel agency,0,neutral
4/14/2020, 18:23,Dubai,UAE,EmiratesSupport,0, booking reference email address passenger,0,neutral
